source_csv,source_name,model_group,row_index,metric,score
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__logreg_morgan_r2_2048_plus_desc_selected__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__logreg_morgan_r2_2048_plus_desc_selected__cal_none__thr_f1.csv,confirmed_models,0,kappa,0.4172441013946145
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__logreg_morgan_r2_2048_plus_desc_selected__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__logreg_morgan_r2_2048_plus_desc_selected__cal_none__thr_f1.csv,confirmed_models,0,auroc,0.7396052631578948
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__logreg_morgan_r2_2048_plus_desc_selected__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__logreg_morgan_r2_2048_plus_desc_selected__cal_none__thr_f1.csv,confirmed_models,0,specificity,0.7039473684210527
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__logreg_morgan_r2_2048_plus_desc_selected__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__logreg_morgan_r2_2048_plus_desc_selected__cal_none__thr_f1.csv,confirmed_models,0,sensitivity,0.7133333333333334
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__logreg_morgan_r2_2048_plus_desc_selected__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__logreg_morgan_r2_2048_plus_desc_selected__cal_none__thr_f1.csv,confirmed_models,0,mcc,0.417280701754386
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__logreg_morgan_r2_2048_plus_desc_selected__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__logreg_morgan_r2_2048_plus_desc_selected__cal_none__thr_f1.csv,confirmed_models,0,tp,107.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__logreg_morgan_r2_2048_plus_desc_selected__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__logreg_morgan_r2_2048_plus_desc_selected__cal_none__thr_f1.csv,confirmed_models,0,fp,45.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__logreg_morgan_r2_2048_plus_desc_selected__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__logreg_morgan_r2_2048_plus_desc_selected__cal_none__thr_f1.csv,confirmed_models,0,tn,107.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__logreg_morgan_r2_2048_plus_desc_selected__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__logreg_morgan_r2_2048_plus_desc_selected__cal_none__thr_f1.csv,confirmed_models,0,fn,43.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models,0,accuracy,0.695364238410596
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models,0,precision,0.6907894736842105
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models,0,recall,0.7
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models,0,f1,0.695364238410596
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models,0,kappa,0.3907551969125515
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models,0,auroc,0.7303947368421053
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models,0,specificity,0.6907894736842105
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models,0,sensitivity,0.7
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models,0,mcc,0.3907894736842105
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models,0,tp,105.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models,0,fp,47.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models,0,tn,105.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_f1.csv,confirmed_models,0,fn,45.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models,0,accuracy,0.695364238410596
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models,0,precision,0.6907894736842105
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models,0,recall,0.7
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models,0,f1,0.695364238410596
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models,0,kappa,0.3907551969125515
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models,0,auroc,0.7303947368421053
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models,0,specificity,0.6907894736842105
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models,0,sensitivity,0.7
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models,0,mcc,0.3907894736842105
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models,0,tp,105.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models,0,fp,47.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models,0,tn,105.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_isotonic__thr_kappa.csv,confirmed_models,0,fn,45.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models,0,accuracy,0.6788079470198676
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models,0,precision,0.6625766871165644
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models,0,recall,0.72
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models,0,f1,0.6900958466453674
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models,0,kappa,0.3579537982729145
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models,0,auroc,0.7922368421052631
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models,0,specificity,0.6381578947368421
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models,0,sensitivity,0.72
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models,0,mcc,0.3592863764294663
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models,0,tp,108.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models,0,fp,55.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models,0,tn,97.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_f1.csv,confirmed_models,0,fn,42.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models,0,accuracy,0.6788079470198676
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models,0,precision,0.6625766871165644
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models,0,recall,0.72
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models,0,f1,0.6900958466453674
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models,0,kappa,0.3579537982729145
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models,0,auroc,0.7922368421052631
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models,0,specificity,0.6381578947368421
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models,0,sensitivity,0.72
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models,0,mcc,0.3592863764294663
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models,0,tp,108.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models,0,fp,55.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models,0,tn,97.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_none__thr_kappa.csv,confirmed_models,0,fn,42.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models,0,accuracy,0.6986754966887417
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models,0,precision,0.6903225806451613
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models,0,recall,0.7133333333333334
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models,0,f1,0.7016393442622951
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models,0,kappa,0.3974566980925236
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models,0,auroc,0.7920394736842105
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models,0,specificity,0.6842105263157895
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models,0,sensitivity,0.7133333333333334
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models,0,mcc,0.39767469521615
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models,0,tp,107.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models,0,fp,48.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models,0,tn,104.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_f1.csv,confirmed_models,0,fn,43.0
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_kappa.csv,confirmed_models,0,accuracy,0.6986754966887417
confirmed_models/results_full_coverage_descriptor_fp_meta_v4/summaries/external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_kappa.csv,confirmed_models__results_full_coverage_descriptor_fp_meta_v4__summaries__external_metrics__meta_lgbm_knn_lgbm_descriptor_fp_v4__cal_sigmoid__thr_kappa.csv,confirmed_models,0,precision,0.6903225806451613
